frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,happiness,surprise,anger,sadness
1083,1.3060438277534558e-06,0.00114787882193923,0.0003500313905533403,0.529554009437561,0.4291423261165619,0.4133331775665283,1.3320264770300128e-05,8.715560397831723e-07,1.1122458545287373e-06,0.024522557854652405,0.009272773750126362,0.11115934699773788,0.10562014579772949,0.049132686108350754,0.12264502793550491,0.096286840736866,0.02176721580326557,0.07649402320384979,0.0807119607925415,0.17588335275650024,0.15991972386837006,0.02438291162252426,0.0833723321557045,4.0499111491953954e-05,0.004572346806526184,0.1894940733909607,0.0011101795826107264,0.0821128636598587,0.010781129822134972,0.0003840388380922377,2.1425015802378766e-05,7.015692244749516e-05,0.03000571019947529,0.005771920084953308,0.001172720454633236,0.002482586307451129,0.002348638605326414,0.0008001640089787543,0.9776210784912109,0.0018920854199677706,0.1067001223564148,0.09433119744062424,0.009032358415424824,0.002252141945064068,2.8082121161787654e-07,1.1427539448050084e-07,8.462364348815754e-06,0.0001937360066222027,9.882779522740748e-06,4.140394139540149e-06,1.5194486877589952e-06,2.4765606099208526e-07,1.975483030491887e-07,0.35952404141426086,0.0007489551062462851,0.17654853045860364
1086,1.1395592309781932e-06,0.0010366603964939713,0.00024022268189582974,0.5433846712112427,0.3997798562049866,0.4766545593738556,1.9361395970918238e-05,7.133345434340299e-07,1.279943717236165e-06,0.018866388127207756,0.006555694621056318,0.13255897164344788,0.13908042013645172,0.03785734251141548,0.1339554786682129,0.12123085558414459,0.015590781345963478,0.0562763437628746,0.059684548527002335,0.16009430587291718,0.12711676955223083,0.02906622365117073,0.0833839550614357,6.293702608672902e-05,0.004586686380207539,0.24506928026676178,0.0012295750202611089,0.03555247187614441,0.03849063441157341,0.0009411246282979846,8.30968110676622e-06,2.801719710987527e-05,0.042280033230781555,0.005799177568405867,0.0029063161928206682,0.006473994813859463,0.005816989112645388,0.001394481398165226,0.8625566959381104,0.0010636334773153067,0.051421988755464554,0.04738902673125267,0.004180433694273233,0.003143720328807831,2.0879999738099286e-06,9.771480335984961e-07,8.764731319388375e-06,0.00028829730581492186,6.773795030312613e-05,2.2000747776473872e-05,1.6070125639089383e-06,3.0011113949512946e-07,1.5325740037042124e-06,0.39422697573900223,0.0006384415391949005,0.18114033269648644
1089,2.1647254015988437e-06,0.0020343202631920576,0.0009324058191850781,0.3821241557598114,0.3758290708065033,0.41728314757347107,1.2497451280069072e-05,6.133638521532703e-07,1.36950541218539e-06,0.02236352488398552,0.005697451066225767,0.11682160943746567,0.12675507366657257,0.03110506758093834,0.1345139443874359,0.12199534475803375,0.017736315727233887,0.058399882167577744,0.06729868799448013,0.21948130428791046,0.07691723853349686,0.02661275677382946,0.07070576399564743,2.2226802684599534e-05,0.0006589539698325098,0.011332604102790356,0.00017594342352822423,0.0025565787218511105,0.014058060944080353,0.00023221364244818687,0.0009808087488636374,0.0027851357590407133,0.0007751549710519612,0.0008048211457207799,0.00033397722290828824,0.001130225253291428,0.05373599752783775,0.004199792165309191,0.24740000069141388,0.0035227069165557623,0.07436038553714752,0.006290365010499954,0.08284607529640198,0.012552749365568161,1.4203454156813677e-05,5.13784243594273e-06,0.00017386495892424136,0.0028469436801970005,9.476152627030388e-05,4.0344650187762454e-05,4.664585503633134e-06,7.152329999371432e-07,9.670648296378204e-06,0.19672837993130088,0.0014833630411885679,0.12863003342257193
1092,2.3212933228933252e-06,0.002005351707339287,0.0009812961798161268,0.3790149688720703,0.3486369848251343,0.42664361000061035,1.175688248622464e-05,6.139221113699023e-07,9.695020253275288e-07,0.023889077827334404,0.008326461538672447,0.06690441817045212,0.07972574234008789,0.03174513578414917,0.11820682883262634,0.11254014819860458,0.021814415231347084,0.09818357229232788,0.10711375623941422,0.32697558403015137,0.10361208021640778,0.025038259103894234,0.049052704125642776,1.8698052372201346e-05,0.0015247282572090626,0.011880702339112759,0.00011966098099946976,0.0037622563540935516,0.0167169738560915,0.00032016393379308283,0.0002957480901386589,0.000744630815461278,0.002323020016774535,0.0029844671953469515,0.00026003021048381925,0.0007599895470775664,0.025019779801368713,0.002544059418141842,0.6287695169448853,0.001627244520932436,0.0777319073677063,0.005101255606859922,0.09459890425205231,0.016686994582414627,6.727759682689793e-06,2.23355641537637e-06,8.758830517763272e-05,0.0010309894569218159,9.788438910618424e-05,4.1473951569059864e-05,3.834828476101393e-06,4.7461495000789e-07,4.480658049033082e-06,0.19544783560559154,0.0014933239435777068,0.12668511592589007
1095,3.0125065677566454e-06,0.006969393230974674,0.0015164988581091166,0.24168220162391663,0.20720174908638,0.36603039503097534,1.8514774637878872e-05,5.030456122767646e-07,1.2233242614456685e-06,0.02622782066464424,0.00696027185767889,0.12165490537881851,0.1562322974205017,0.02128916233778,0.14802967011928558,0.15275482833385468,0.0193786658346653,0.05835728719830513,0.05527631565928459,0.36509934067726135,0.06352774798870087,0.026153862476348877,0.055452682077884674,2.2290671040536836e-05,0.0022246153093874454,0.029465602710843086,0.00019006287038791925,0.009723777882754803,0.018242260441184044,0.00018839517724700272,0.00019056517339777201,0.0004941687802784145,0.0027613372076302767,0.004384117666631937,0.00031349030905403197,0.0010138355428352952,0.03181540220975876,0.001936937915161252,0.563213050365448,0.0010611177422106266,0.09943590313196182,0.017583752050995827,0.05408049374818802,0.012672816403210163,5.196809524932178e-06,1.3985447822051356e-06,7.859190372982994e-05,0.0006227873382158577,6.371340714395046e-05,2.2571584850084037e-05,2.9720958991674706e-06,6.643432470809785e-07,3.2976771535686566e-06,0.13557390216737986,0.004242946044541895,0.08078897852586427
1098,3.315990852570394e-06,0.0015699280193075538,0.0007022901554591954,0.3619106411933899,0.4155755937099457,0.4134407937526703,3.42036182701122e-05,1.8411486735203653e-06,1.8721659671427915e-06,0.0231944527477026,0.005140491761267185,0.12190675735473633,0.14060775935649872,0.03516227379441261,0.10300134867429733,0.0944506973028183,0.023957643657922745,0.05454988777637482,0.05311272665858269,0.32125982642173767,0.04687491059303284,0.027439428493380547,0.07284582406282425,3.345799632370472e-05,0.0017570608761161566,0.19503243267536163,0.0019020785111933947,0.009847969748079777,0.010869898833334446,0.00017103154095821083,0.00030161882750689983,0.000831909419503063,0.017842227593064308,0.0009706845739856362,0.003280231961980462,0.010827254503965378,0.010489209555089474,0.0011143973097205162,0.6450070738792419,0.003332393243908882,0.1012333333492279,0.027967942878603935,0.036554209887981415,0.04224773868918419,2.3820130081730895e-06,8.500805392941402e-07,4.5636908907908946e-05,0.0009622694342397153,0.0012406948953866959,0.0005312634748406708,4.692068614531308e-06,1.2322735756242764e-06,1.6160467737336148e-06,0.27847153693437576,0.0011361090873833746,0.12101472314679995
1101,2.5307426767540164e-06,0.002291599754244089,0.0010111078154295683,0.37700799107551575,0.356088250875473,0.3619052469730377,1.218753732246114e-05,7.452441082023142e-07,1.432029876013985e-06,0.01319523062556982,0.004614256322383881,0.10326874256134033,0.1155022382736206,0.053516991436481476,0.09380055218935013,0.07171980291604996,0.027494141831994057,0.06766267865896225,0.06945083290338516,0.17782658338546753,0.061466630548238754,0.043743785470724106,0.09015735983848572,1.1866065506183077e-05,0.0010625821305438876,0.0285040233284235,0.0003803219005931169,0.007173964288085699,0.011211304925382137,0.0002497280074749142,0.00043217476923018694,0.0011779002379626036,0.0014369374839589,0.0010716210817918181,0.00030474751838482916,0.0008500706171616912,0.01980479806661606,0.0022181659005582333,0.7116081714630127,0.005277004558593035,0.26030582189559937,0.03396929055452347,0.13129885494709015,0.014014150947332382,1.1334612963764812e-06,3.942378441479377e-07,5.4255106078926474e-05,0.0007509724819101393,3.0328863431350328e-05,1.539494223834481e-05,2.840663455572212e-06,4.657690055864805e-07,7.638495702622095e-07,0.20275600720196962,0.0016513537848368287,0.1262060220275695
1104,1.7811954649005202e-06,0.0010809417581185699,0.00040738200186751783,0.5162186622619629,0.3920803964138031,0.36779752373695374,3.059209848288447e-05,1.3637863958138041e-06,1.3575643151853e-06,0.00929073803126812,0.0036266669631004333,0.14168110489845276,0.15649771690368652,0.058319881558418274,0.08376207202672958,0.06289514154195786,0.02739301323890686,0.04842666909098625,0.04608610272407532,0.13220135867595673,0.04518968239426613,0.057326506823301315,0.08999358117580414,4.351442476036027e-05,0.0034584749955683947,0.24609191715717316,0.0013786605559289455,0.007015306502580643,0.0032235782127827406,0.00041505915578454733,0.00040396364056505263,0.0007888531545177102,0.011382401920855045,0.0013990910956636071,0.007210197392851114,0.013640806078910828,0.009327233768999577,0.0035548489540815353,0.31653666496276855,0.001294475863687694,0.07764378935098648,0.03321889042854309,0.0217058677226305,0.03382868692278862,4.002326022600755e-06,2.1998491774866125e-06,8.318101754412055e-05,0.0007804068154655397,0.000854701385833323,0.0006975908763706684,3.1152376323007047e-06,8.076481208263431e-07,3.1010876000436838e-06,0.381155289709568,0.0007441618799930438,0.1724704930190152
1107,1.7312626141574583e-06,0.0005734532023780048,0.00029103856650181115,0.5458109378814697,0.5129029750823975,0.4360274076461792,4.143769547226839e-05,1.4840214817013475e-06,1.84690816240618e-06,0.01170513965189457,0.0034168909769505262,0.09913403540849686,0.11211172491312027,0.039084866642951965,0.1113976389169693,0.09242254495620728,0.018982723355293274,0.06722236424684525,0.07455994933843613,0.1618022918701172,0.053414106369018555,0.046271614730358124,0.10981158912181854,5.590629734797403e-05,0.004251037258654833,0.24875061213970184,0.0010506390826776624,0.007917490787804127,0.005050491541624069,0.0002122195583069697,0.0007197984377853572,0.0014290341641753912,0.009193441830575466,0.001016150927171111,0.008555285632610321,0.02376948483288288,0.01597091183066368,0.002237701788544655,0.2793785333633423,0.0013865134678781033,0.06398332864046097,0.024885268881917,0.0160819161683321,0.021450767293572426,6.430133907997515e-06,2.31476292356092e-06,0.00016891637642402202,0.0009233165765181184,0.0007937392801977694,0.0004367399087641388,4.098313183931168e-06,9.731713817018317e-07,4.372448415779218e-06,0.3972807750105858,0.00043224588443990797,0.18265325682781017
1110,1.4502471685773344e-06,0.0010152945760637522,0.0004207173769827932,0.4963161051273346,0.48278602957725525,0.4752410650253296,1.1889183952007443e-05,6.007504111948947e-07,1.080874881154159e-06,0.013986531645059586,0.006323119159787893,0.1022980734705925,0.11578790843486786,0.04072204604744911,0.09976548701524734,0.08846133947372437,0.027001621201634407,0.07149386405944824,0.06960797309875488,0.18910856544971466,0.06553507596254349,0.04701760783791542,0.07347829639911652,2.4031620341702364e-05,0.0025066756643354893,0.031053461134433746,0.00029447581619024277,0.005993903148919344,0.007592733018100262,0.0001936225889949128,0.00016892653366085142,0.00045647055958397686,0.0077116298489272594,0.0044969599694013596,0.000701250450219959,0.0016332881059497595,0.005278571508824825,0.001125858398154378,0.8871569037437439,0.0012895420659333467,0.09700555354356766,0.019226277247071266,0.03420494124293327,0.011917290277779102,9.782753522813437e-07,4.0690937908038904e-07,3.225323962396942e-05,0.0005805607652291656,6.343077984638512e-05,3.582380304578692e-05,3.7672750750061823e-06,3.612802572661167e-07,6.925923656808664e-07,0.26368478313088417,0.0007180059765232727,0.1656471674068598
1113,2.142209268640727e-06,0.003222996136173606,0.001381225767545402,0.4081202745437622,0.3239254355430603,0.31697988510131836,7.499978892155923e-06,9.771507620826014e-07,1.0597082109597977e-06,0.013579289428889751,0.0037015893030911684,0.12083221971988678,0.11576824635267258,0.0323408879339695,0.1185111254453659,0.09869226068258286,0.021586455404758453,0.05526626855134964,0.07154115289449692,0.11557043343782425,0.09006553143262863,0.03552964702248573,0.11798471212387085,1.2490457265812438e-05,0.0015682590892538428,0.013051055371761322,0.00015373833593912423,0.002752070315182209,0.004260201007127762,0.0001551377645228058,0.00163324608001858,0.0038078625220805407,0.0021898180712014437,0.0025299994740635157,0.0002874448546208441,0.0006031523225829005,0.008174313232302666,0.0015818788670003414,0.7816087603569031,0.001521884580142796,0.15661193430423737,0.010697158053517342,0.18865950405597687,0.0352337621152401,1.2647459470827016e-06,4.405638662774436e-07,0.00012124265776947141,0.0008524727891199291,0.00010146696149604395,6.55914336675778e-05,3.0245998914324446e-06,5.121207777847303e-07,8.526549066800726e-07,0.21058566495776176,0.002302110951859504,0.13785379438195378
1116,2.4808873604342807e-06,0.0038874479942023754,0.0015141598414629698,0.37818852066993713,0.2944205403327942,0.2942090630531311,8.28893553261878e-06,1.0720842738010106e-06,1.1722249837475829e-06,0.014634999446570873,0.0041201007552444935,0.11246538162231445,0.1124596893787384,0.029986150562763214,0.13378804922103882,0.11345812678337097,0.017901217564940453,0.05962003022432327,0.07447220385074615,0.14182011783123016,0.08730465918779373,0.034536853432655334,0.10986364632844925,1.259168675460387e-05,0.001548797357827425,0.017641594633460045,0.000212326820474118,0.0033669935073703527,0.00375806400552392,0.0001073801759048365,0.001980283996090293,0.004863446112722158,0.0021186077501624823,0.002228779951110482,0.0003270080196671188,0.0007427594973705709,0.008135313168168068,0.0013297765981405973,0.7841790914535522,0.0016616913489997387,0.17374315857887268,0.015074857510626316,0.1823580414056778,0.036330290138721466,9.178851883007155e-07,3.1147783374763094e-07,0.0001128256626543589,0.0009847976034507155,9.57868542172946e-05,6.129554094513878e-05,3.458484570728615e-06,5.876646014257858e-07,6.146815110241732e-07,0.1979150576516986,0.0027008039178326726,0.12834408359291652
1119,2.8536478566820733e-06,0.0017003272660076618,0.00040361605351790786,0.5384217500686646,0.38812190294265747,0.4475807845592499,1.1549527698662132e-05,1.2467672831917298e-06,1.6983049135887995e-06,0.010291953571140766,0.002740707015618682,0.08239619433879852,0.08846097439527512,0.0495120994746685,0.08826480805873871,0.06894073635339737,0.029679717496037483,0.07735699415206909,0.09148821979761124,0.14648468792438507,0.06320187449455261,0.04804139584302902,0.1302458792924881,2.6490090021979995e-05,0.0017940455581992865,0.023924879729747772,0.0003287071012891829,0.00331870187073946,0.009911329485476017,0.0001229172048624605,0.0005383157404139638,0.0017712160479277372,0.006966776680201292,0.002801586175337434,0.0008285744115710258,0.002647643443197012,0.008118769153952599,0.0012784822611138225,0.819685161113739,0.0015370234614238143,0.09331181645393372,0.010893737897276878,0.08241651207208633,0.038108594715595245,1.6031489167289692e-06,6.220213890628656e-07,4.3949432438239455e-05,0.0015961804892867804,0.0002630331146065146,0.00012141469051130116,5.416900876298314e-06,6.387147095665568e-07,1.1125851528959174e-06,0.28117331489920616,0.0010519716597627848,0.18024376061900207
1122,3.212535148122697e-06,0.0009041955345310271,0.0002337454934604466,0.5924990773200989,0.46374136209487915,0.5073860883712769,2.4489074348821305e-05,1.6024198430386605e-06,2.3177892671810696e-06,0.008140995167195797,0.0022294619120657444,0.0637783333659172,0.073357492685318,0.047468867152929306,0.09077120572328568,0.07251664996147156,0.02692057192325592,0.09772349894046783,0.10990279167890549,0.14455299079418182,0.04136678948998451,0.059954311698675156,0.13928379118442535,4.4022297515766695e-05,0.0021050029899924994,0.06826174259185791,0.000662423437461257,0.003768946509808302,0.01144022960215807,0.0001552421017549932,0.00035004341043531895,0.0010135405464097857,0.01377234049141407,0.0016612696927040815,0.00335281272418797,0.013065957464277744,0.011845096945762634,0.0013759996509179473,0.6633320450782776,0.0022389849182218313,0.07491221278905869,0.014400807209312916,0.04387526959180832,0.05615001544356346,3.5482642033457523e-06,1.3285950899444288e-06,4.915590034215711e-05,0.0014429312432184815,0.0013204318238422275,0.000665741681586951,6.886586561449803e-06,8.377996891795192e-07,2.4384296466450905e-06,0.3303804099559784,0.0005689705139957368,0.197954220425648
1125,3.6549640753946733e-06,0.0008199140429496765,0.00034460765891708434,0.5614475011825562,0.4914766848087311,0.46615928411483765,3.775201184907928e-05,2.232902488685795e-06,2.357256335017155e-06,0.010127438232302666,0.0018424979643896222,0.055229246616363525,0.06146418675780296,0.041948411613702774,0.07977505773305893,0.06707589328289032,0.035427868366241455,0.11326821148395538,0.13278721272945404,0.17804329097270966,0.03665563836693764,0.050114069133996964,0.15686176717281342,4.4847944081993774e-05,0.0021608842071145773,0.1831664741039276,0.001791368005797267,0.005129972007125616,0.00997568853199482,0.00018951691163238138,0.0002693849091883749,0.000749382481444627,0.022030793130397797,0.0011016267817467451,0.00696906354278326,0.02167518436908722,0.009962519630789757,0.0014280261239036918,0.5760796070098877,0.0030092874076217413,0.08329157531261444,0.026218876242637634,0.033820345997810364,0.0760606899857521,3.1600491183780832e-06,1.2974331866644206e-06,4.168012674199417e-05,0.0011848186841234565,0.002594933146610856,0.0013996880734339356,5.6682606555114035e-06,1.1892539077962283e-06,2.228741152521252e-06,0.3723069876432419,0.0005822608509333804,0.18748875619106306
